,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,significant
NUDT9,323.9714797180132,-0.033878109333915614,0.18192296197418367,-0.1862222831372061,0.8522704501771017,0.9999963907630119,False
NUDT9P1,2.201397240592835,-0.6294440805958401,1.516828133549056,-0.4149738962996911,0.6781610124908276,0.9999963907630119,False
NUF2,1478.1144047131295,0.038319005424499966,0.11306920681049376,0.33889868431396514,0.7346860556231993,0.9999963907630119,False
NUFIP1,313.8273618004575,-0.0860754692414493,0.15656117346953766,-0.5497880945443804,0.5824647253933719,0.9999963907630119,False
NUFIP1P,4.070007903804686,-0.48418371881438527,1.07636157561159,-0.44983370810061796,0.6528303504884745,0.9999963907630119,False
NUFIP2,5013.717369029949,-0.08487310165759764,0.10792245092667872,-0.7864267437297124,0.4316175207201951,0.9999963907630119,False
NUMA1,3127.7039881168553,0.018745356698063233,0.11288124874627253,0.16606262693104928,0.8681076651196125,0.9999963907630119,False
NUMB,1443.2195703638902,-0.031208203458408502,0.10789855289792587,-0.28923653394992305,0.7724003759854614,0.9999963907630119,False
NUMBL,193.17574313928375,0.01867710481795703,0.19988831939967994,0.09343769998191767,0.9255558412559199,0.9999963907630119,False
NUP107,2024.4032203007143,-0.06801847757913324,0.10791834717403363,-0.6302772360796427,0.5285132139449518,0.9999963907630119,False
NUP133,2967.1199300217886,-0.025847274077113562,0.10413589866071354,-0.24820714479381298,0.8039741385498288,0.9999963907630119,False
NUP153,1993.9284183354405,-0.026673634438798093,0.12172510265497355,-0.21913010428427218,0.826548700772437,0.9999963907630119,False
NUP155,2540.2449473961547,0.03369198155646077,0.10606168832086345,0.31766401317819876,0.7507398115933833,0.9999963907630119,False
NUP160,3446.501126944955,-0.06187321690832513,0.10657345278329675,-0.5805687560309815,0.5615311348195273,0.9999963907630119,False
NUP188,3337.8939171262696,0.06068515476523545,0.10039171294064049,0.6044837067489556,0.5455220985020457,0.9999963907630119,False
NUP205,4059.734515792033,0.003466669257192261,0.10503197376212724,0.03300584701039183,0.9736699249432081,0.9999963907630119,False
NUP210,18218.548411048276,-0.03545997660281606,0.09643604935917456,-0.3677045756068452,0.7130935283918199,0.9999963907630119,False
NUP210L,13.856418846975437,-0.07823526723829848,0.5987634141813076,-0.13066140212536193,0.8960431671486659,0.9999963907630119,False
NUP214,2082.3106166447983,0.0383563096000338,0.10410354678436874,0.3684438310202995,0.7125423200796591,0.9999963907630119,False
NUP35,365.8521856440357,0.0769376320554353,0.1543018037072428,0.498617839888698,0.6180486348087936,0.9999963907630119,False
NUP37,705.6534079549634,0.05644498437362695,0.13054621533010835,0.4323754942331816,0.66546852593716,0.9999963907630119,False
NUP43,1399.628208672735,0.05852278989025068,0.1097373037928208,0.5332989591282389,0.5938266480807707,0.9999963907630119,False
NUP50,3669.3667767675183,-0.043882762992339217,0.1027504309573809,-0.4270810602297233,0.6693202874507145,0.9999963907630119,False
NUP50-DT,88.8736937108771,0.14636354463860723,0.25478411249693494,0.5744610337128773,0.5656558617084337,0.9999963907630119,False
NUP54,1222.7871657823403,0.004888024188313259,0.11545535574214874,0.042336920248462855,0.9662301135571738,0.9999963907630119,False
NUP58,2339.1230194193195,-0.00869479765800996,0.11964670741349596,-0.07267059700991989,0.9420682468525707,0.9999963907630119,False
NUP62,2876.12963361901,0.16808755128457084,0.11065284283967981,1.5190531663800606,0.128749113929877,0.9999963907630119,False
NUP85,1883.8686733193726,-0.0042108973186180815,0.11683500493539324,-0.036041401469932746,0.9712493467852938,0.9999963907630119,False
NUP88,801.9158807069683,0.03293148166348314,0.125707266608651,0.2619695945342975,0.7933448838075907,0.9999963907630119,False
NUP93,2399.1648229157895,0.0343313966569059,0.10552288637369778,0.3253455040580012,0.7449195952042296,0.9999963907630119,False
NUP98,4437.508734724602,-0.03987965838933495,0.10032392898939924,-0.39750893721027264,0.6909921973747022,0.9999963907630119,False
NUPL2,753.7531078917999,0.021992325735488007,0.13233852969624021,0.16618233394286244,0.868013461604473,0.9999963907630119,False
NUPR1,93.51742967249676,0.20855248073080535,0.24769896650161105,0.8419594303371828,0.3998106625195894,0.9999963907630119,False
NUS1,3558.586683730065,-0.0055755403253467135,0.10466618745655468,-0.05326973744659454,0.9575169919731937,0.9999963907630119,False
NUS1P1,39.80414344230869,-0.17499322570864714,0.38691365821995016,-0.45227978385081496,0.6510674378304311,0.9999963907630119,False
NUSAP1,277.0452235748308,-0.05139326467552822,0.16607825809332272,-0.30945209364280124,0.7569776485957882,0.9999963907630119,False
NUTF2,1523.6029502484905,-0.04239023173152313,0.11575637465596275,-0.36620213666426843,0.7142142479397791,0.9999963907630119,False
NUTM2A,8.739961799768635,-0.704633393151358,0.7491009506718761,-0.9406387650681332,0.34689000923900803,0.9999963907630119,False
NUTM2A-AS1,155.81038781373363,0.041686508656529786,0.20069068742831325,0.20771521185516004,0.8354513393866732,0.9999963907630119,False
NUTM2B,16.89466525023519,-0.527301098748911,0.6544691012682151,-0.805692885618464,0.4204199526621727,0.9999963907630119,False
NUTM2B-AS1,231.69910347973163,0.09486911269736066,0.19683472355241421,0.48197345968836847,0.6298248001326604,0.9999963907630119,False
NUTM2D,16.238148249868114,-0.015782641130414894,0.5797072097903281,-0.027225193794162494,0.9782801214093748,0.9999963907630119,False
NUTM2E,2.0577003038864325,1.731995753859772,1.6718243384233704,1.0359914699490178,0.3002061220333522,0.9999963907630119,False
NUTM2G,44.20120905652838,-0.29608636890454626,0.3722130713137276,-0.7954754728508275,0.4263369728193318,0.9999963907630119,False
NVL,1294.8015868125904,0.059424389288606036,0.11309120808889722,0.5254554292310195,0.5992666296372582,0.9999963907630119,False
NWD1,6.3716029086354276,0.8761492591860555,0.9625715784179344,0.9102172543117041,0.3627079463813546,0.9999963907630119,False
NWD2,8.004912368325598,-1.699753108821083,0.8245614402751249,-2.0614026145267474,0.03926464563706346,0.9999963907630119,False
NXF1,1914.748112038748,0.03629155068974755,0.10308186319148581,0.35206533493027803,0.7247892648435984,0.9999963907630119,False
NXF3,628.9638129349037,-0.05161390990276374,0.13641241272683002,-0.3783666667205876,0.7051582269153587,0.9999963907630119,False
NXN,121.56359569568929,-0.05654526222794269,0.24115370600201105,-0.23447809766386565,0.8146138348211858,0.9999963907630119,False
NXPE3,926.9586515889683,0.0998191578425408,0.13274733090455115,0.7519485112232759,0.4520820232408166,0.9999963907630119,False
NXPH2,1.654308438340325,2.073496462528515,1.7813222464681755,1.1640209774731287,0.24441551065489553,0.9999963907630119,False
NXPH3,3.7075406446399626,-1.2355233957445266,1.3065956898073934,-0.9456049835329371,0.344350101449286,0.9999963907630119,False
NXPH4,6.607637516207102,0.3208467443340367,0.8195395611959505,0.3914963468826647,0.6954303884005583,0.9999963907630119,False
NXT1,777.0506991374915,0.03188773233431201,0.13388772207552274,0.23816771127321842,0.8117510192847234,0.9999963907630119,False
NXT2,520.3887085964496,-0.08175138663498739,0.14299480047654367,-0.5717088059324058,0.5675192676385479,0.9999963907630119,False
NYAP1,4.675459647011642,-0.17944882206661422,1.0139015109616583,-0.17698841566614482,0.8595174888903908,0.9999963907630119,False
NYNRIN,61.1259368098172,0.28421263083842696,0.33280204682416986,0.8539990470328619,0.3931055174035635,0.9999963907630119,False
OAF,973.2877102102699,0.16861727426006215,0.13584684213494708,1.2412307243223342,0.21452052781808806,0.9999963907630119,False
OARD1,274.64749769652775,-0.05782802342023949,0.16831607873397192,-0.34356802900356437,0.7311711717709977,0.9999963907630119,False
OAS1,76.94809106579187,0.6007904614257108,0.41452938353518215,1.4493314232686239,0.14724504967022245,0.9999963907630119,False
OAS2,197.97449124963612,0.8300133369388958,0.6928530247884875,1.1979645137470247,0.23093083223695565,0.9999963907630119,False
OAS3,941.331415027251,0.5019045221747719,0.5761799281230343,0.8710899107675926,0.3837050625332571,0.9999963907630119,False
OASL,45.08880590528397,0.3122227697424023,0.3923902752465861,0.7956944640032048,0.42620964535152595,0.9999963907630119,False
OAT,506.9060755981314,-0.1521407522089911,0.159061967684084,-0.956487301296063,0.33882609699446964,0.9999963907630119,False
OAZ1,11789.457669114527,0.01872682980898323,0.10513277987720224,0.1781255078659258,0.8586244099833654,0.9999963907630119,False
OAZ2,903.192307060238,0.007743002583187628,0.1496392853726656,0.051744450422255436,0.9587323183435024,0.9999963907630119,False
OAZ3,14.9446165742846,0.09467774790778967,0.5519511532119524,0.17153283828982757,0.8638048118482311,0.9999963907630119,False
OBSCN,300.4605308587814,-0.0004542027981698088,0.20206299534892336,-0.0022478277003935786,0.9982064944928607,0.9999963907630119,False
OBSCN-AS1,9.797601157942887,-0.10368265118240091,0.7336269711338118,-0.14132884321600198,0.8876101647024035,0.9999963907630119,False
OBSL1,745.9518291578825,0.043508798413807566,0.12870641366981408,0.33804685542265106,0.7353278785094299,0.9999963907630119,False
OCEL1,64.2544603276743,-0.02017878311587569,0.3012811100700197,-0.06697659574868804,0.9466003352406945,0.9999963907630119,False
OCIAD1,2133.986703542284,-0.008127783055849923,0.12784751057786123,-0.06357404238152897,0.9493094010983382,0.9999963907630119,False
OCIAD1-AS1,8.169849616406664,-0.13816750886236773,0.8479766912009041,-0.16293786173142916,0.8705673598049148,0.9999963907630119,False
OCIAD2,184.92590018174565,-0.08031396235024653,0.18614958643230384,-0.43144851347523105,0.6661422815390683,0.9999963907630119,False
OCLM,26.662551772389747,-0.22642468145847564,0.46456104675312143,-0.4873948925356261,0.6259785123202837,0.9999963907630119,False
OCLN,43.87803514926841,0.2566756875691043,0.33857245033827904,0.7581115572535541,0.4483842014859202,0.9999963907630119,False
OCLNP1,11.245313381317459,0.10336726286107897,0.7473367651447308,0.1383141679655766,0.8899921287142545,0.9999963907630119,False
OCRL,1291.179402423428,-0.08419675557796194,0.11252430829292666,-0.7482539271317129,0.4543070088935325,0.9999963907630119,False
ODAPH,2.0483417136947377,0.5653714067970333,1.565374002873873,0.36117337183258885,0.7179698467229501,0.9999963907630119,False
ODC1,6748.975455756004,0.002063798304249918,0.10198783048429756,0.020235731012708116,0.983855324489149,0.9999963907630119,False
ODCP,11.08075786318345,-0.8069781355337303,0.7090910503898675,-1.1380458617973574,0.2551013325208503,0.9999963907630119,False
ODF2,2683.1335790850253,0.045590651253267174,0.11125886223034015,0.40977096421209547,0.6819739676860815,0.9999963907630119,False
ODF2-AS1,6.702052009036659,1.6182440619104315,0.9726942114008396,1.6636719360958199,0.09617800750573623,0.9999963907630119,False
ODF2L,298.8103929432108,-0.019090014192195647,0.15481514383094777,-0.12330844205422961,0.9018628560598608,0.9999963907630119,False
ODF3B,207.35215574086274,0.06576680323424033,0.23178650693772254,0.2837387046516511,0.7766106311482155,0.9999963907630119,False
ODF3L1,9.480765343566732,0.2666458657997481,0.7704549226929626,0.3460888599007762,0.7292759352303495,0.9999963907630119,False
ODR4,613.2703685811258,0.11273272311580239,0.1407007596043553,0.8012232729432459,0.42300240034835046,0.9999963907630119,False
OFD1,354.55063305333437,0.23832390872177733,0.15740449973419882,1.5140857416669988,0.13000409447290928,0.9999963907630119,False
OGA,1072.0491229861934,-0.012474870063525588,0.13700601776326235,-0.09105344617111176,0.9274501234880034,0.9999963907630119,False
OGDH,3227.3517892111827,0.01167456559728208,0.10626580851412822,0.10986191852791413,0.9125188842865363,0.9999963907630119,False
OGDHL,4.630957255827212,0.47193645342974555,1.1422801746858,0.41315297585336996,0.6794945382498696,0.9999963907630119,False
OGFOD1,1124.1923153602972,0.09001078382534826,0.11945287688208056,0.7535254585304257,0.4511342187086421,0.9999963907630119,False
OGFOD1P1,6.795045905600763,0.4380360290615734,0.8486141674344221,0.516178077000374,0.6057300404939832,0.9999963907630119,False
OGFOD2,30.695641557075046,-0.13787968349133792,0.402022677762398,-0.3429649398356256,0.7316248361874818,0.9999963907630119,False
OGFOD3,501.6352798976834,0.03493025049866136,0.13806753545947845,0.25299394519077995,0.8002728920725899,0.9999963907630119,False
OGFR,2278.2215458768483,0.03207250358681292,0.11790887350643021,0.27201094059357483,0.7856136070425292,0.9999963907630119,False
OGFR-AS1,17.423285606218716,-0.31418623985452077,0.547187006560416,-0.574184394160739,0.5658430286133334,0.9999963907630119,False
OGFRL1,3942.5598704427684,-0.07098003332627893,0.17158297202185027,-0.4136776073399636,0.6791102285944265,0.9999963907630119,False
OGFRP1,8.765648178913542,-0.7856570334208315,0.7689908566876972,-1.0216727891992385,0.3069357940131624,0.9999963907630119,False
OGG1,299.9189527417468,0.06901265944750377,0.1655123287854666,0.41696385975546546,0.676704842446272,0.9999963907630119,False
OGN,17.29193846002976,-0.07940839337510323,0.533908106475043,-0.14873045082490258,0.8817663321853749,0.9999963907630119,False
OGT,4735.081320853279,-0.09534551485696044,0.10647307842704834,-0.8954894163437557,0.3705255209289934,0.9999963907630119,False
OIP5,179.05650239929693,-0.052200421824993994,0.1993552259366521,-0.26184626753442325,0.7934399668012682,0.9999963907630119,False
OIP5-AS1,3509.6825947521534,0.018558330183421214,0.10384197805487348,0.17871703265912736,0.8581598943766022,0.9999963907630119,False
OIT3,6.175193809833267,0.8639456925423317,1.0070244177765557,0.8579193088980577,0.3909370213315384,0.9999963907630119,False
OLA1,3273.455366372493,-0.042037418516883314,0.10542138288322574,-0.398756090720682,0.69007293380171,0.9999963907630119,False
OLA1P1,30.877511957556916,0.3301561221262149,0.40242796088811134,0.8204104938374537,0.4119821352212447,0.9999963907630119,False
OLAH,91.81809968209184,-0.19898933213241554,0.37037852249766146,-0.5372593712792079,0.591088465558966,0.9999963907630119,False
OLFM2,5.0096742612449,0.8729347234963497,1.0511483056272097,0.8304581939800381,0.40627977509919444,0.9999963907630119,False
OLFML1,2.682828562904003,-0.42728840298761434,1.4354897999282674,-0.297660354681006,0.7659624048822015,0.9999963907630119,False
OLFML2A,25.51294130516334,-0.26242332816320535,0.45929578292087325,-0.5713601951542743,0.5677555054213979,0.9999963907630119,False
OLFML2B,15.461172792498544,-1.1380883649996678,1.610273969662071,-0.706766914476364,0.4797113383975091,0.9999963907630119,False
OLFML3,73.85131187330309,-0.04247798467024853,0.2828995184691909,-0.15015219856188824,0.8806445382569322,0.9999963907630119,False
OLIG1,374.66307582282,0.023788155292405872,0.19445337117305542,0.12233346816721116,0.9026349272823906,0.9999963907630119,False
OLIG2,212.94003725251977,0.11766935251417524,0.237816063098343,0.49479144083516324,0.6207473467597019,0.9999963907630119,False
OLMALINC,42.38682250303577,0.5588738058156162,0.38828746353527344,1.4393300281373778,0.15005703891095573,0.9999963907630119,False
OLR1,33.347794737452105,-0.07278070963227554,0.5429333462185794,-0.1340509109252147,0.8933623165947038,0.9999963907630119,False
OMA1,137.7499867998275,-0.09302659202989905,0.2363104696781876,-0.3936625920831377,0.6938301629778942,0.9999963907630119,False
OMD,8.486547210082286,0.5832846618967377,0.7741333075256642,0.7534679831320918,0.45116874382240335,0.9999963907630119,False
OMG,24.003055441161777,0.0331475211451387,0.4581495411471042,0.0723508771003998,0.9423226766796456,0.9999963907630119,False
ONECUT2,788.2903851061478,0.2184319589503429,0.5218567101474005,0.4185669259453345,0.6755326653787372,0.9999963907630119,False
OOSP1,9.390035203490998,-0.9152567342308217,0.7662640365785263,-1.1944404154964237,0.2323057353841791,0.9999963907630119,False
OPA1,2860.445258450109,-0.03517996969571552,0.10335208694365276,-0.3403895435115454,0.7335631921446946,0.9999963907630119,False
OPA1-AS1,2.1184013920476845,-0.9928827914150549,1.6323851003046503,-0.6082405378668025,0.543027952023108,0.9999963907630119,False
OPA3,990.2942599547482,-0.007249451511753844,0.11930626365320034,-0.060763377292801346,0.9515476570888295,0.9999963907630119,False
OPHN1,100.06315593505201,-0.3418392901743622,0.25281035258254536,-1.3521570089292445,0.17632509328292467,0.9999963907630119,False
OPLAH,502.07330538172187,0.018845655587405766,0.1659011024178369,0.1135957224680839,0.9095582783782129,0.9999963907630119,False
OPN1SW,42.02017360454393,0.26807578281302924,0.40751882458582345,0.6578242933574532,0.5106510421944283,0.9999963907630119,False
OPN3,98.55119839865922,0.11415199326692997,0.2505943047505727,0.4555250901673538,0.6487315213059581,0.9999963907630119,False
OPRD1,1.891038669729161,1.494824499389531,1.888958567189903,0.7913484844790941,0.4287406627641154,0.9999963907630119,False
OPRL1,51.2730508961923,0.20222694106196726,0.3310071034870218,0.6109444145808074,0.5412363798818164,0.9999963907630119,False
OPTN,449.58318277573784,0.16768280426110835,0.19170682496525435,0.8746835397826854,0.38174611871198594,0.9999963907630119,False
OR10AD1,2.576408643919286,0.9526173154478741,1.4414767064395415,0.660862094539735,0.5087007569038922,0.9999963907630119,False
OR2A1,10.027444775459214,-0.13902489747842142,0.7096814582302674,-0.19589760429292852,0.8446903124373569,0.9999963907630119,False
OR2A1-AS1,8.577139757564455,0.49973739479996093,0.7933062852570162,0.6299425632787663,0.5287321638024558,0.9999963907630119,False
OR2A20P,14.094731150305847,-0.17668144589966273,0.5884613764226442,-0.30024306263520467,0.7639917601284885,0.9999963907630119,False
OR2A42,13.40572964844101,0.05372288355774715,0.6147644889995463,0.08738774688364735,0.930363308688309,0.9999963907630119,False
OR2A7,7.090177756306157,-1.3243057976447605,0.8828477687302156,-1.5000386754666506,0.13360438452140638,0.9999963907630119,False
OR2A9P,8.782914612963308,0.8902417562870589,0.7830299889189247,1.1369191076783074,0.25557210352198245,0.9999963907630119,False
OR2B11,37.89967377303886,-0.009475339682420455,0.3661441108703263,-0.025878716606686718,0.9793540760484968,0.9999963907630119,False
OR2T8,1.9429334351723488,0.507126351101827,1.4980536911906366,0.33852348155743905,0.7349687348010007,0.9999963907630119,False
OR2W3,19.20997789609547,-0.39532002106135816,0.5325323369606096,-0.7423399362330163,0.45788140100821095,0.9999963907630119,False
OR52K3P,14.405310637011148,0.7138999359063094,0.6352152382595643,1.1238709226534527,0.26106778840920275,0.9999963907630119,False
OR55B1P,1.6634226631851412,-1.1229823761538371,1.886361793683258,-0.5953165399735608,0.5516319019195969,0.9999963907630119,False
OR7C1,2.4912229790779814,1.0909970417673098,1.3713073886740312,0.7955889764600743,0.4262709759357224,0.9999963907630119,False
OR7E115P,3.783996289350736,-0.1755177632336519,1.156729499280447,-0.1517362212538317,0.8793949875066387,0.9999963907630119,False
OR7E126P,10.666749823424803,0.26287422058046533,0.6965820957298159,0.37737722831513415,0.705893287205301,0.9999963907630119,False
OR7E128P,17.731023107612433,0.3519862168979683,0.6060073688127146,0.5808282786850879,0.5613561940845452,0.9999963907630119,False
OR7E22P,2.911374896005002,-1.6420268580999842,1.4666886098668543,-1.1195470170379567,0.2629068444404602,0.9999963907630119,False
OR7E38P,10.297472718399618,-0.21889964697131642,0.8206465672847447,-0.26674046501599935,0.7896689957435972,0.9999963907630119,False
OR7E7P,21.2078621209569,-0.44494991233643555,0.4967890947774973,-0.8956515290169975,0.3704389055818438,0.9999963907630119,False
OR9H1P,1.9572018770105972,-1.0094306307823815,1.5779094754143184,-0.6397265790658434,0.5223503725930776,0.9999963907630119,False
ORAI1,766.3262953948706,-0.02921844529191541,0.12455966662080503,-0.23457388803764745,0.8145394784304609,0.9999963907630119,False
ORAI2,1260.0564453047439,-0.04067898466896812,0.13653393533385272,-0.29794046856922335,0.7657486003138223,0.9999963907630119,False
ORAI3,80.95511839840532,0.008774055677441321,0.2782828738289077,0.031529269324837204,0.97484745019794,0.9999963907630119,False
ORC1,1490.8296519467342,-0.022445281377107613,0.1153284865947036,-0.1946204449555172,0.8456900963434026,0.9999963907630119,False
ORC2,433.5463931405227,0.05089489372601003,0.15994536830815062,0.31820173515719424,0.7503319166542127,0.9999963907630119,False
ORC3,1118.694159127007,0.02486481494149693,0.12841333389729837,0.1936310987874761,0.8464647457040348,0.9999963907630119,False
ORC4,289.91146661244767,0.09032641257554191,0.16088585823821225,0.5614316482795026,0.5745033141411743,0.9999963907630119,False
ORC5,471.80366366873244,0.04078897699664845,0.15721754072853636,0.25944291462412433,0.7952935218257295,0.9999963907630119,False
ORC6,975.464975399634,0.0026532409231911943,0.11695091322952057,0.022686790978571576,0.9819001123973409,0.9999963907630119,False
ORM1,204.0700903751326,-0.08555502720521652,0.26212708608035495,-0.3263875873513875,0.7441311276480547,0.9999963907630119,False
ORM2,7.421854220863214,-0.7003451875164518,0.7882301112885401,-0.8885034680692159,0.37426999116357096,0.9999963907630119,False
ORMDL1,1352.7235635253376,0.10763323807394731,0.11025175468366939,0.9762496604499853,0.32894075922226274,0.9999963907630119,False
ORMDL2,295.0183584353229,-0.1348916319451129,0.1974606295421272,-0.683131783069366,0.494523573540364,0.9999963907630119,False
ORMDL3,284.4994820687288,-0.09532260723042692,0.1803110135528194,-0.5286565992404207,0.5970436895377403,0.9999963907630119,False
OS9,4476.197446947092,0.0349580373674767,0.1220481429675856,0.28642826115560893,0.7745501317372262,0.9999963907630119,False
OSBP,1667.4680700151318,0.012623991616804681,0.10491777785834751,0.12032271245630739,0.9042275128770135,0.9999963907630119,False
OSBP2,25.64870249513491,0.06345287115813224,0.4667667608775715,0.13594128047771448,0.891867701265839,0.9999963907630119,False
OSBPL10,20.146084325510277,0.23831342996978697,0.4847350088057698,0.4916365140552033,0.6229763257034145,0.9999963907630119,False
OSBPL11,124.8700753285829,0.06638158096940311,0.2257678342618089,0.29402585707769385,0.7687381451200279,0.9999963907630119,False
OSBPL1A,539.8105260986446,-0.16570838480986003,0.13057577112690624,-1.2690592089156303,0.20441994738738378,0.9999963907630119,False
OSBPL2,536.1745846750995,0.0063669569048988295,0.14082667074931343,0.04521130032416015,0.9639388871056513,0.9999963907630119,False
OSBPL3,211.82439893158156,0.013534590927587757,0.18625008004916482,0.07266891334497684,0.9420695866804156,0.9999963907630119,False
OSBPL5,1125.8254864582802,0.07223155603407728,0.12703096736512998,0.5686137603475802,0.5696182844879236,0.9999963907630119,False
OSBPL6,32.96715402014569,0.09605180524370457,0.4190672610206501,0.22920379179649517,0.8187105255984634,0.9999963907630119,False
OSBPL7,195.56064683419206,0.05045376003925133,0.2573430703139796,0.19605641596524673,0.8445660091802871,0.9999963907630119,False
OSBPL8,2220.4032212736083,-0.026121091311765692,0.1224113856512546,-0.21338775942120033,0.8310245272147131,0.9999963907630119,False
OSBPL9,2223.6785701417853,-0.040181653421396235,0.11633340367737928,-0.3454008234198124,0.7297930582231966,0.9999963907630119,False
OSCAR,25.685355311562958,-0.02583120100086111,0.43033641159751523,-0.06002559928631021,0.9521352461645585,0.9999963907630119,False
OSCP1,17.71970361499061,0.3981844177169209,0.5431257451229947,0.7331348611116735,0.4634761796600708,0.9999963907630119,False
OSER1,265.73326337752565,0.10898483679736619,0.17617450586880887,0.6186186602874508,0.5361676059470034,0.9999963907630119,False
OSER1-DT,5.502058611747227,0.1115714971659815,0.924822398246111,0.12064099807441127,0.9039753942158602,0.9999963907630119,False
OSGEP,792.8776831550116,0.06985742592915926,0.12072858523948449,0.5786320264632098,0.5628374900563065,0.9999963907630119,False
OSGEPL1,141.78291983199526,0.05763844693709407,0.21936357887048571,0.26275303873996486,0.7927409336095794,0.9999963907630119,False
OSGEPL1-AS1,5.985656059296063,0.2826644959367235,0.9428480318332185,0.29979857452438774,0.7643308027075184,0.9999963907630119,False
OSGIN1,63.53644773331832,-0.28311281549157535,0.3128419379582498,-0.9049707892084407,0.36548086252862666,0.9999963907630119,False
OSGIN2,1163.4397229317678,0.11494243279847599,0.14576720188760542,0.7885342608627622,0.4303842665449037,0.9999963907630119,False
OSM,70.33841690427856,-0.10067855899322871,0.3734156329977401,-0.2696152761066595,0.787456246802922,0.9999963907630119,False
OSMR,30.364660363282542,-0.7051374376709951,0.4285165285282548,-1.6455314806474284,0.09986025618024633,0.9999963907630119,False
OSR2,162.62365284693632,-0.10446280142957212,0.23025556690536372,-0.45368197969566093,0.6500577388865123,0.9999963907630119,False
OST4,558.0731480451836,-0.0880603280707444,0.16619600536593815,-0.5298582711229975,0.5962102001338685,0.9999963907630119,False
OSTC,1718.3429463521088,0.01627800606569388,0.15212126504880902,0.10700677555153766,0.9147836045085717,0.9999963907630119,False
OSTCP8,3.2405590440416447,-0.38692158004942623,1.2692540194063302,-0.30484172130524473,0.7604867038924003,0.9999963907630119,False
OSTF1,1007.7927962056119,-0.01919812803178116,0.1344340000754981,-0.14280708764895408,0.8864425393249445,0.9999963907630119,False
OSTM1,1954.1568321347365,0.030847615330361792,0.11310602297852755,0.2727318538661554,0.7850593467709828,0.9999963907630119,False
OTOA,10.887226889058164,0.5449441348910706,0.8140703708773505,0.6694066684969341,0.5032360989292877,0.9999963907630119,False
OTP,14.612604962815483,-1.0300899403856114,0.6345622942721105,-1.6233078291662446,0.10452361674524416,0.9999963907630119,False
OTUB1,1698.3197103810924,0.067329149802418,0.10897105738519484,0.6178626822388305,0.5366658600572296,0.9999963907630119,False
OTUB2,33.726099450652725,0.039940855017190385,0.39790547395353704,0.10037774705721748,0.9200444358039024,0.9999963907630119,False
OTUD1,39.05206444293544,0.16955912366392925,0.46985353227367993,0.3608765541112599,0.718191731305823,0.9999963907630119,False
OTUD3,403.22676523065815,-0.12890435782809306,0.1664648206857536,-0.7743639604876885,0.43871558969472146,0.9999963907630119,False
OTUD4,2185.837682058394,-0.03537728377241821,0.11315985873563197,-0.31263103513647766,0.7545609965808621,0.9999963907630119,False
OTUD4P1,1.9022609456571855,0.8622887493575985,1.6410222742097917,0.5254582846980672,0.5992646450884013,0.9999963907630119,False
OTUD5,819.6202303088721,0.08742272349634866,0.11714060999149875,0.7463058584268358,0.45548267329106207,0.9999963907630119,False
OTUD6B,586.9185717472232,-0.0030324167537362358,0.1328865765696622,-0.02281958668825043,0.9817941841743973,0.9999963907630119,False
OTUD6B-AS1,852.3303593201584,-0.06375512542548857,0.13512605174115364,-0.4718196425040033,0.6370555292729894,0.9999963907630119,False
OTUD7A,63.75033615959767,0.3343536486601129,0.31245058012007915,1.0701009053387456,0.2845738916657937,0.9999963907630119,False
OTUD7B,657.7915270304239,-0.033296088088107974,0.12725691037100453,-0.26164463675125094,0.793595427276971,0.9999963907630119,False
OTULIN,933.5383349009104,0.02625650740778713,0.12739516602135262,0.20610285482406998,0.8367105688193305,0.9999963907630119,False
OTULINL,945.6629977900201,0.0972155159555147,0.1268589242572355,0.7663277654663695,0.4434813014342063,0.9999963907630119,False
OTX1,2631.260204864025,0.02505905154719819,0.11278752931220302,0.22217927549271113,0.8241743267066742,0.9999963907630119,False
OVCH1,38.64477159869064,-0.7490652360249862,0.3845032116059644,-1.948137787708837,0.05139847838708712,0.9999963907630119,False
OVCH1-AS1,4.45940280342042,0.7275441821588349,1.1006848125207391,0.6609922966890456,0.508617253741391,0.9999963907630119,False
OVGP1,26.952375407763103,-0.08640569742379381,0.4423731816442645,-0.1953230914736535,0.8451400208230302,0.9999963907630119,False
OVOL2,14.144332289525087,0.10419333077194291,0.7027767056876898,0.14825951106331328,0.8821379676536186,0.9999963907630119,False
OVOL3,6.01479660296697,1.866547682133444,1.0670467606276823,1.749265122210259,0.08024520186081868,0.9999963907630119,False
OXA1L,2574.358856393856,0.04463267285051549,0.10493910513975284,0.42531973939625123,0.670603605759757,0.9999963907630119,False
OXCT1,921.2522336563046,0.03798783420844133,0.11567203336825824,0.32840984205319274,0.7426018024149972,0.9999963907630119,False
OXCT2,452.414332768792,5.729025913473842e-05,0.41757237616210835,0.0001371983933929993,0.9998905315204882,0.9999963907630119,False
OXCT2P1,19.506232271598467,0.057142401677127246,0.5123695253516585,0.11152576187646654,0.9111994380025497,0.9999963907630119,False
OXER1,60.70571277246284,0.528647786902034,0.3006461096192519,1.7583722855137918,0.0786841855689307,0.9999963907630119,False
OXLD1,318.3037836747288,0.0867605537027783,0.16340456688941496,0.530955501148839,0.5954496157960224,0.9999963907630119,False
OXNAD1,375.59151816325556,0.09030379738191871,0.1623164452539695,0.556344104509092,0.5779756420315756,0.9999963907630119,False
